text,label
TangkapPengunggahChatMesum kasus rekayasa kekayasa kelompok kiri pesanan si kiri utk tujuan kekuasaan si kiri Lengserkan Jokowi,1
RT USER makin lama bikin puyeng kepala itu pak prabowo sama amin rais itu om nada-nada bicaranya nggak bermutu.sama sekali,1
USER USER USER USER Ngomong apaan lu sarap.. tiba2 nyela ktawa2 sndiri. Obat lu habis??',1
USER USER Aish sipit :) Mami juga ini malah main raket ama jin oppak',0
"KPR untuk PNS, dan Anggota TNI/Polri akan Potong Gaji Bulanan",0
USER Mantaf bang..bagus bang emang tweet seperti ini yg banyak jadi perhatian mereka..terus bang..ya semua itu agama sama bang..mengajarkan kebaikan dan akan menuju tuhan yg sama..lebih mantaf lagi..ane yakin ngk lama ente makin sukses..,0
suruh jawab salam pun susah ke anak babi ni eii babi nya jeezzzz',1
USER USER USER Antri dari jam 02.00 edan bonek \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0
"seperti diketahui banyak banu Yahudi yg pergi menetap di Jazirah. terkhusus arab tengah seperti banu Najjar, Qurayza, Nadir etc.'",0
USER USER USER USER USER USER USER USER USER USER Modal cocot! Dpt amplop! Otak awam &amp; fans nya sajah rawan radikalis kena penghukuman Nge-nuhan dgn neraka! Edan!!!',1
"USER Gue kira lu tidur, ternyata lu mengetik tai onta banyak banyak y :---)'",1
USER kalau waria sih ada harganya daripada yang bencong asal pegang pas tidur~~ NGAHAHAHAHA',0
"Perspektif syariat Islam Untuk memahami bagaimana hukum LGBT perspektif Islam , maka perhatikan penjelasan \xe2\x80\x93 penjelasan satu persatu dari LGBT ( Lesbi , Gay , Bisexual , dan Transgender )'",0
"Sudah jatuh tertimpa tangga, itulah yang dialami oleh Ramli Anwar, pegawai pajak yang kena OTT karena peras korban Rp 50 juta. Ramli kini dipecat.; via USER ; ;",0
Saya akan mengucapkan #HaturNuhunJokowi jika #2019PrabowoAnisMatta yang jadi Presiden,0
RT USER USER USER USER sby gak butuh dijelek2in memang sudah pimpinan kaum bobrok koruptor,1
USER Buat sewa jablay kayaknya jg bisa tuh',0
"USER KalauPRIBUMI iseng, aparat berwajah garang.... #Cina yang rasis, aparat jadi alay....'",1
"USER USER Dia manusia produk dungunya pangkat dungu, akibat lahir dungu., otaknya jd dungu, wajahnya pun dungu krna doyan hina semua dgn dungu...'",1
"Tjahjo mengatakan, saat ini pemerintah masih memberikan waktu bagi fraksi yang ada di DPR untuk melakukan lobi.'",0
"USER USER Rak harusnya lo tau kalau temen temen lo itu pinter, ga kayak lo bloon. Jadi jangan bego begoin kita, ga mempan :)'",1
Retweeted ????????DI?????????? (USER):; ; WNI di Korea juga menginginkan #2019GantiPresiden; ; Semakin membahana gerakan #2019GantiPresiden mendunia!,1
Subhanallah...aamiin yra..Insya Allah diijabah Allah swt,0
"USER USER USER Yg mulai duluan siapa ya? Gue bales lo sakit jiwa?? Ettt dah jd laki kok banci, URL",1
"orang-orang ini ajaib..yg makan duit siapa,yg nipu siapa, mau demo ke pemerintah..ujung-ujungnya dipolitisasi turunkan jokowi..haha. gila!!",1
USER ah dasar jablay murah',1
Lebih banyak orang buta karena harta atau buta karena cinta ?',0
Apakah dulu kalian tidak mendapat pelajaran agama?,0
USER 1. Tidak Perih pada Luka Sariawan 2. Kemasanya Finger Off yang tidak bersentuhan dengan luka 3. Mengandung Ekstrak lidah buaya 4. Aman Digunakn Bayi &amp; Anak-anak 5. Memiliki Rasa Manis 6. Tidak bereaksi terhadap Obat lain 7. t,0
Saatnya usir penjajah Cina dr Bumi Indonesia!! USER USER USER USER USER USER USER USER,1
RT USER: Gue yakin banget itu tim sukses yang ngomong juga bukan siapa-apa dibanding ijp itu contoh politik busuk dari team anies sandi,1
USER Eh kenapa muka merah2 tu? Tak dpt cendol ke? Bukan la setan cuaca skrg ni panas.',0
Antek Komunis ini sebut Film G30S-PKI isinya bohong URL,1
USER USER budha teroris,1
"Ritual Buka Bumi,budaya yg dilakukan oleh masy Polman untuk menyepakati langkah-langkah dan menentukan jadwal turun sawah musim tanam gadu tahun 2018 serta mensyukuri akan hasil panen yang di peroleh #KawalPetani USER",0
USER Mampus lo diserang nanti.',1
"Kata cewek ""Semua Lelaki itu brengsek"" Nah guys kalo lo brengsek berbanggalah, Brarti lo laki'",0
"Jadi mas icing udah balik ke Cina yaaa (?) :"""""") #EXOPLANET #EXO #EXO_COMINGSOON USER'",0
USER Pas bgt Poto sama soulmatenya nasi kotak!\xf0\x9f\x98\x82. Tapi klo di sebut pasukan nasi kotak ga terima! Ya salaaaam....',1
RT USER: Slim ... yuk #coli malem minggu ... #kontol #gay #bahancoli URL,0
bersyukur dalam keadaan apapun apa yang sudah tuhan berikan harus diterima dan harus menayukuri segala _,0
Kampungan ya pendukung AHY https:\/\/t.co\/GmezpOYLsY,1
Selamat jalan Danarto. Tulisan yg menyentuh...,0
USER Jd inget sm PKI... Cuman inget doang jgn baper ya \xf0\x9f\x98\x81',0
"Waktu mata pelajaran Ekonomi di SMP-SMA, bolos mz? Apa remedial? ð?¤£ð?¤£ð?¤£ð?¤£",0
RT USER: Yg bilang pencitraan itu justru sedang melakukan pencitraan itu sendiri. Tepat kayak prabowo,1
gue kenapa sih anjir kajus ngetweet tony aja mata gue berkaca-kaca',0
Bikin coldbrew agak ngasal. Pagi diminum cuman demi melek instan aja. Tai lah gua masih ga ngerti kopi enak apa ga kayak apa. Hahahaahah',0
"USER USER USER USER Aku bantu jawab deh selebihnya cari sendiri ISLAM (qurban) : Sapi, kambing, Onta INUS (qurban) : Ayam, burung NAH LHO masih mau inus..sedangkan burung lu aja mau di korbanin\xf0\x9f\x98\x81'",0
USER Ngurus diri sendiri aja belum tentu Benar.ngurusi orang lain.mulutnya nyinyir Kaya Banci Lekong USER',1
Ramai yg mencerca sokongan USER terhadap hak asasi golongan LGBT. Sekurang-kurangnya beliau konsisten memperjuangkan hak asasi. Terbaru beliau telah bersuara mempertahankan 11 tahanan Muslim Uighur yang diancam untuk dihantar pulang ke negara Komunis,0
USER Itu tipikal kaum sebelah. Bahkan setelah mempersekusi umat agama lain pun mrk masih merasa di dholimi. Maunya kan mrk yg berkuasa selanjutnya bisa berbuat semaunya.,1
RT USER USER BADMINTON PUTRI INDONESIA KOK KALAH SAMA JEPANG N CINA ...MEREKA BERMAIN LEPAS TIDAK GAMPANG MENYERAH KOMUNIS SEENAKNYA DI SINI,1
Kivlan Zen ngoceh tdi siang ditransfer uang sma prabowo utk dbuat dramatis di ILC agar isu PKI di msyrkt lbih mncuat lgi USER,1
RT USER Karena PKI adalah cara Soeharto menyingkirkan Soekarno. Sekarang mau ditiru oleh Prabowo. Mungkin krn msh menantu!,1
"Ramos yang aku pandang idola dahulu, sekarang dah ku anggap jijik babi kmk'",1
RT USER: Jd kan aku tempat pelampiasan nafsu mu syg... Pepek mami selalu terbuka untuk menyambut kehadiran kontol mu syg https:\xe2\x80\xa6',0
Mz kalo sa gapake kacamata di saat petang situ senyum mau gantengnya gmn juga ga keliatan. Mau nyapa ya nyapa aja aing ga budek kok. Hhhh *diomongin mz2 di kolam krn berkali disenyumin katanya judes amat buang muka mulu* **lagian ga akan buang muka ga punya lagi nanti**',0
"USER USER USER USER hah, katanya saling melengkapi. orang buktinya kamu juga goblok. gimana si?'",1
Korban dari rezim komunis bknlah angka kecil. Jumlahnya tak tanggung-tanggung; 100 juta darah manusia tercecer dari paham yg menghalalkan sgl cara.,1
"â??Anak-anak Papua juga anak kandung Ibu Pertiwi. Mereka berhak untuk diperhatikan. Mereka juga berhak - dengan kepala tegak - menatap masa depan.â??; Terima kasih, Presiden USER ð???; ; *Gue pilih yang menggendong anak-anak Papua daripada yang digendong-gendo",0
Ketiduran 10 menit dan punya dorongan tidak wajar untuk cover lagu. Sinting',0
USER USER Mereka soudara kita.. Seharusnya pemerintah memprioritaskan mereka untuk berkerja d peroyek2 pemerintah. Bukan orang asing',0
USER BUBARKAN HTI. TOLAK FAHAM KHILAFAH,1
"Saya itu gak mikir copras capres...skrng ngurus hutang, impor, TDL Naik, BBM naik, dollar tinggi, pertumbuhan ekonomi cuma 5,2%, premium langka, 10 jt lpngan pekerjaan gak nyampe2, daya beli msyrkt melorot....itu aja dah pusing!; #2019GantiPresiden #2019Ga",1
USER ya lu bacot bngst',1
USER Apalah kau ini bener2 bangsat bodoh tolol bajingan tengik',1
Lagi booming meme ini. Kemacetan adalah suatu hal yang abadi karena masih banyak yang mungut SIM di pos ronda. Idiot versus cerdas emang sangat mudah dibedakan. \xf0\x9f\x98\x85 URL,0
Mbak Sylviana please Anda sehat? #DebatFinalPilkadaJKT #perjuanganbelumselesai,1
Massa Tuntut Kejaksaan Tuntaskan Kasus Dugaan Korupsi PKK Dairi -,0
USER USER Haq melawan batil (rezim mukidi). Haq pasti menang inshAllah',0
"USER USER Dulu rejim BK kata ibu n bapak saya almarhum, dr rp.1000 menjadi rp.1 Orang2 pada makan nasi jagung'",0
USER Apa USER ga mikir ya semakinhari kesalahan Rezim semakin di tampakan ? Piye iki...',0
Noh pengusaha mau lengserkan jokowi kagak di tangkap makar pak polisi???takut ya??,1
"Hoax ala Pak USER yg mampu menyihir 250juta rakyat Indonesia, dan ; semoga rakyat Indonesia tdk tertipu lagi di pilpres 2019 #2019PresidenBaru ; ; Yuuuk Pak USER USER nonton bareng video Hoax ala Pak jokowi ???",1
USER spt ahok dulu .. nasdem disusul dg cs nya .. yg mendukung paslon penista agama dan tukang caci maki tai tai ..,1
"Badan Pusat Statistik,mencatat, nilai ekspor Indonesia pada Maret 2018 mencapai US$15,58 miliar/ mengalami peningkatan sebesar 10,24% bila dibandingkan dengan ekspor Februari 2018. Simak&gt;",0
USER Yang Suka Pencitraan dulu Laris.... Sekarang akan Ada Piala Citra Versi Kecebong Sekolam.. .. Artinya para Pencari MAKAN dan Hidup Dari Hasil Penjilatan Kepada Master Kecebong....... Tidak peduli walaupun Master CEBONG GOBLOK Sekolam..,1
"Aku suka payudaramu. ""DASAR KURANG AJAR KAU!"" Katanya, sambil menamparku. Lalu, untuk apa dipamerkan, jika tak ingin dipuji? ..... Brengsek!'",1
USER USER Partai sompret ini bakal bubar sendiri. Siapa yg mau pilih?',1
USER prlu bntu-an kusiap dbwh memek mbk.',0
"USER Kami juga berhak mengkritik kinerja DPR.lalu knp tiba"" terbit UU MD3?'",0
Setuju sama USER jangan percaya gosip. #2019GantiPresiden,0
"Lihat noh tampang lu, tampang banci, LGBT! URL",1
"Kintamani adlh anjing ras Indonesia yg diakui PERKIN, tapi blm diakui F\xc3\xa9d\xc3\xa9ration Cynologique Internationale (FCI) sbg anjing ras dunia.'",0
Titit peler kontol baru jadi kupu-kupu',0
USER Sok tau eek cicak',1
"USER Patung Tugu Rato Nago Besanding. lokasi di Disimpang Tiga Kampung Kagungan Ratu, Kecamatan Tulang Bawang Udik, Lampung #TebakGambarIM3Ooredoo USER USER USER USER USER'",0
Abang bisa bahasa asing ya? Basa asing?...ga bisa! Lha itu tadi yes no yes no? Itu kan basa inggris dek bukan basa asing \xf0\x9f\x98\x91',0
"Salah. Yusril itu lupa. Waktu itu UU Pilkada Di DPRD sdh disahkan lalu SBY dibully hbs di mefsod. Dari AD mnrt Mensesneg SBY takkan ttd UU itu. Di Jepang disarankan oleh Yusril agar SBY menolak ttd. Sy bilang, mnrt UUD menolak pun tetap berlaku. Lacaklah j",0
"Tujuan dari proses kekuasaan adalah keamanan, kesejahteraan dan keadilan bagi rakyat #PoliticianAcademy #PositifLugasDanMencerahkan",0
"""Dit, mau abang kasih rahasia ga ?"" ""bang bim main sama kak chaca aja sana! Adit mau sendirian"" ""Eh dit serius, ntar kalau lo dengerin kata abang, gue ijinin maincraft deh"" ""TANTE JANI BANG BIMA BERISIK BANGET ! "" dasar bocah kampret URL",1
"Dari sisi kesadaran gender tetangga sebelah sdh jauh lbh maju.; Yg kerja istrinya, suami ngurus anak.; Secara ekonomi mayan, mobil 3 motor ninja 1.; ; Bgmn di lingkunganmu?",0
"USER USER USER USER USER USER USER USER USER USER USER Ini terkait dg peciptaan lapangan kerja, dan teknologi terbarukan bukan prioritas tenaga asing yg dibawa investor.'",0
USER Harga yahudi \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5',0
USER apaan si anjir receh bgt gua',0
RT USER USER USER Udah benar langkah pemerintah utk bubarkan. Slain jd akun nyinyir kader jebolan HTI bbrpx,1
"Bukan org politik tapi nampaknya dah jadi tempat luahan marhain tentang kesusahan cari makan di bawah rejim Ph ni ,hari ini luahan hati peniaga kecil yg cari makan dapat kontrak dgn kerajaan lama ,pengalaman dan kebolehan dah buleh buang ketepi di bawah",0
Aktor huruhara 98 Prabowo S ingin lengserkan pemerintahan Jokowi.... Nyata,1
USER USER USER bejad',0
"Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018; ; Dw",0
Gubernur yang membuat bangga bangsa Indonesia,0
"Admin gerindong pamer ""kepintaran""..",0
USER USER USER USER USER wuih.. paham betul Jawa Timur..; kok ndak jadi penasehat gubernur toh mas.. kok malah mburuh pabrik..; eman2 potensimu mas..#eh; ;,0
"Oleh karena itu, unutk menunjukkan sebagai negara yang berdaulat, sektor-sektor ekonomi harus dikuasai oleh negara dan dipergunakan sebesar-besarnya untuk kemakmuran rakyat. Bukan oleh negara asing yang tidak memperdulikan pembangunan Indonesia. #Freepor",0
USER Yooo om wajae see gak asing ... yaola merusak nama baik kost mifthakul jannah wkwkkw',0
Jangan pernah takut dan bosan utk bicara akn kebenaran klo rezim ini dan pengikutnya adlh antek asing dan aseng. DaruratDemokrasi tipu,1
"Menjelang Pilkada Ibukota negara itu, terjadi fenomena luar biasa yg blm pernah terjadi sebelumnya; ; Semua warga negara dari etnis tsb yg berada di luar negeri &amp; telah berusia berhak memilih pulang kembali ke ibukota negara hanya utk memberi suara kep",0
USER Aku sbnrnya antek antek nya jg wkwkwk tp malu mau ngehype WKWKWK',0
"USER Sebenarnya maksud dari jor joran 'pinjaman' ajaib itu adalah.. 1. Merebut simpati rakyat, yg di bombardir media, 51% freeport milik Indonesia. 2. Isyu got sulit digoreng, karena sudah bertransformasi jd rezim, mainlah teknologi 'got' tin",0
"Kunci seorang menyanyi cma 1,tidak bisu'",0
USER Astaghfirullah Jahatnya Rezim',0
"\xe3\x85\xa4\xe3\x85\xa4\xe3\x85\xa4\xe3\x85\xa4 \xe3\x85\xa4bagian profil. Nama Lengkap : Elizabeth Bennett. Marga : Kang. Nama Panggilan : Bebe, Liza, Eel. Tempat, Tanggal Lahir : Jakarta, 1 Januari 1996. Agama : Kristen.'",0
USER Berasa punya monyet :v .g',0
Jejak analog.. silakan di save kali aja mau di re-post bulan depan 23 Mei 2018 percis 20 tahun ya?,0
"Tak Ingin Buru-buru Deklarasi, Prabowo Masih Ingin Serap Aspirasi Ulama dan Habaib",0
"Hari ini: Rilis Survei Elektabilitas Calon Walikota dan Calon Wakil Walikota Pilkada Kota Bogor 2018, jam 12.00 Wib, bertempat di Hotel Royal Padjajaran (Ruang Padjajaran 6 Lantai 9), Jl, Padjajaran No. 12 Kota Bogor USER #rilischarta #pilkadako",0
Barusan sampai di 021 iseng2 tanya sopir taxi soal gubernur baru. Menyesal gak pilih ahok katanya. Merasa ditipu,1
Gubernur rasa Presiden ð??? ; Sukses terus ya pak USER.. ; Semoga Allah selalu memudahkan segala urusan bapak.. ð???,0
USER Aku suka memek kok..',0
"Beraninya bilang setia NKRI padahal berjilbab, budaya Arab buatan Muhammad & Solat bhs Arab berkiblat ke Arab",1
"Angkat Tradisi dan Budaya, Rakyat Banyuwangi Kunci Kesuksesan BEC 2017",0
"(cont.) kekerasan yang berujung pembunuhan bukan hal yang asing untuk S\xc3\xa8rene. Tapi kali ini ada sesuatu yang menarik karena pelaku kekerasanlah yang menjadi korban disini. S\xc3\xa8rene sesekali melirik ke arah Lucas, menukar pikiran dari tatap. L",0
USER USER USER USER USER USER atok silap tu atok hehehe yg macai tu atok ler....macai PH bodoh bangang...sy nie cuma rakyat biasa yg akn terus tanya apa yg x tau ke x jelas ke utk dpt penjelasan...opsss atok,1
USER Biar Rezim ini lakukan Pencitraan terus setelah #2019GantiPresiden nanti langsung di Proses saja masalah hukumnya karena Ada indikasi kerugian negara',1
USER USER USER USER Aduuhh... kasian liat argumenmu asep. Kalau gk bisa liat scr langsung arab minimal baca ttg negara arab spt apa disana. Negara2 arab skrg byk kerjasama dgn china yg lu bilang komunis.. Miris aaah',0
"22. Kedudukan syariat Islam sama rendahnya dengan sumber perundangan lain semisal budaya, tradisi dan hawa nafsu manusia. | #PerempuanMuliadenganIslam",0
"Gue selalu inget aja bahwa kucing itu hewan kesayangan Rasul, walaupun kalian jijik atau merasa terganggu yaudah gausah pakai kekerasan. Mereka kan binatang kalian manusia strata kepintarannya ya dibawah kalian banget tapi setidaknya yang waras yang nger",0
Alquran hanya kitab sampah beraroma darah & air mani Bung Tifatul,1
"USER USER USER USER USER USER USER Ohhhhh, kader moncong putih kan? Ciri khas cebong, pasti serang ke Islamnya.., coba yg ngelakui tapir psti MINGKEM'",1
"NGATAIN GUA MONYET, TP MT GUA DI RT + LOVE WKWKW URL",0
"iya,kelasnya penista agama,bs nya cm ngebacot doang yg arogan sk blg taik nenek lu,oh ya sumber waras n nama d kasus E ktp apkabar?skakmat",1
USER Pasti harga akan naik...konsumsi turun tidak ideal lgi...ekonomi gak tumbuh...huuft,0
edan gini mainnya USER pengaruh lord atep dimainkan ? melendot gini \xf0\x9f\x99\x84',0
USER Congor lo ya tolong.',1
"misal bikin 3 besar gubernur paling berprestasi, itulah yg dipilih rakyat, dgn mekanisme itu siapapun gubernur yg jelas prestasiny nyata bukan hasil pencitraan bisa jd pres dan pasti bukan melulu org jawa.",0
USER USER Hati2 sama bani onta ntar dinyinyirin bilangnya ahok si kafir pencitraan wkwkwkwkw hati2 bani onta lagi cari taktik buat nyinyir lagi \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1
PPP: Jangan Buru-buru Tolak Wacana Pilkada Lewat DPRD,0
"Selamat sore tweeps. Hari ini (18/4), Presiden Jokowi memimpin Rapat Terbatas #ratas yang membahas mengenai Perkembangan Persiapan Asian Games XVIII Tahun 2018 di Istana Kepresidenan Bogor, Jawa Barat. Berikut beberapa butir arahannya. Simak ya.",0
"USER Idih najis baru ngeh ini kamu, liat aja ya, siap siap timbal baliknya'",1
"Cinta itu buta, buta itu gelap, gelap asik, jadi kalo bercinta dalam gelap ajah, lebih asik.'",0
\xf0\x9f\x91\x97PRELOVED BRANDED &amp; UNBRANDED TOP\xf0\x9f\x91\x97 - semua barang yg dijual koleksi pribadi - mostly dijual karna skrg aku pake hijab &amp; bajunya kebanyakan crop tee - selama pemakaian selalu dirawat &amp; aku gaada riwayat peny,0
"Gubernur Anies Baswedan bertemu dengan Menteri Dalam Negeri Kerajaan Maroko, Noureddine Boutayeb di Rabat (18 April 2018). Pertemuan bilateral tersebut membahas banyak hal dan saling berbagi perkembangan ekonomi politik selama 20 tahun terakhir.",0
"Yakinlah gabungan yang disokong tetap berkesan; ; Oleh itu tolonglah kami untuk menolong kamu; ; Kerana akhirnya nikmat usaha ini adalah untuk semua; ; Kamu untuk kami, kami untuk kamu; ; Untuk bangsa, agama dan negara.; ; SOKONGLAH PAKATAN HARAPAN!",0
"SELAMA PROSES #SidangAhok WASPADAI ULAMA2 KUBU AHOK..YAKNI ULAMA2 ""MUNAFIK"" YANG SESAT DAN MENYESATKAN..!!",1
USER ENGGA SETAN GUE NANYI',0
"Gejala memecah belah ummat islam mulai nampak yg dimotori orang"" lama USER ; USER ; USER ; USER ; USER ; USER ; USER ; USER ; USER ; ; SELAMAT MENIKMATI; #2019GantiPresiden; Kembalika",1
Jokowi USER Adalah Ahok Yang Tertunda siap-siap dipenjara juga ya pak URL,1
USER ahmad dhani yang terhormat paling babi paling anjing aing kontol paling lonte tungu saat nya karier mu akan habis!!!!,1
USER USER USER USER Kebanyakan minum kencing onta nih ..',1
Indosiar (Emtek Group) selalu gembel kalo nyiarin bola.',1
USER Belum anjir',0
USER Cuma karena itu.. gak ada alasan yg lain *anus_marwanto.. emang presiden skrng pinter??? Wkwkwk.. dasar lu *anus cebong.. dungu..',1
KPK Periksa Gubernur Sumut dan Cawagub Ijeck Shah,0
Ini mirip banget sama kelakuan mantan yg brengsek! Seolah-olah kelakuannya yg jahat bisa dilupain gitu aja. Jokowi dan mantan nggak tau rasanya khianati! #menolakluka URL,1
"USER USER USER Bak sampah jerman sdh anis diresmikan, blm? Wc keliling gunting pitanya ya, nis.'",1
